ID	PThresh	OR	Pvalue	Beta	SE	CI95_lower	CI95_upper	NAnnotThesh	NAnnot	NThresh	N	linkID	Annotation	GWAS	logpval	SEmin	SEmax
2	0.001	0.978595975570987	0.875240949239568	-0.0216364125706949	0.137807202707444	-0.291738529877285	0.248465704735895	133	542	490	2215	1	NEU hCRD	LC	0.0578723715262386	0.840788772863543	1.11640317827843
2	1e-04	1.06014005652892	0.697377817847242	0.0584010281966029	0.150184239575259	-0.235960081370905	0.352762137764111	103	542	364	2215	1	NEU hCRD	LC	0.156531870753776	0.909955816953661	1.21032429610418
2	1e-05	1.15475758905075	0.38030467156247	0.143890442336212	0.164008539070457	-0.177566294241884	0.465347178914308	82	542	282	2215	1	NEU hCRD	LC	0.419868339796565	0.990749049980293	1.31876612812121
2	5e-08	1.03296053356755	0.870564717188728	0.0324289837615163	0.199022593275202	-0.35765529905788	0.422513266580913	50	542	177	2215	1	NEU hCRD	LC	0.0601989381902793	0.833937940292348	1.23198312684275
2	1e-09	0.952529023600898	0.834089035023678	-0.0486347014734401	0.232190703957512	-0.503728481230165	0.406459078283284	36	542	133	2215	1	NEU hCRD	LC	0.0787875880245816	0.720338319643386	1.18471972755841
3	0.01	2.23613415840482	2.90441078391387e-06	0.804748552779559	0.172047958394202	0.467534554326924	1.14196255123219	110	213	767	2215	2	TCL hCRD	LC	5.53694195940087	2.06408620001062	2.40818211679902
3	0.001	2.32567563501752	2.52660595401148e-06	0.844010592531026	0.179348877320368	0.492486792983105	1.19553439207895	78	213	490	2215	2	TCL hCRD	LC	5.59746248476884	2.14632675769715	2.50502451233789
3	1e-04	2.1651242095185	5.48147590964077e-05	0.772477731410846	0.191487572667958	0.397162088981647	1.14779337384004	62	213	364	2215	2	TCL hCRD	LC	4.26110249021784	1.97363663685054	2.35661178218646
3	1e-05	2.52255234497994	4.6480254711709e-06	0.925271224261221	0.202020844112953	0.529310369799834	1.32123207872261	55	213	282	2215	2	TCL hCRD	LC	5.33273150067826	2.32053150086699	2.72457318909289
3	5e-08	2.96127177241232	1.53794986861517e-06	1.08561882890362	0.225876932399918	0.642900041399778	1.52833761640746	41	213	177	2215	2	TCL hCRD	LC	5.81305782067154	2.7353948400124	3.18714870481224
3	1e-09	3.24289338891652	2.06344911113935e-06	1.1764659525685	0.247827886031725	0.690723295946323	1.66220860919069	35	213	133	2215	2	TCL hCRD	LC	5.68540623724157	2.9950655028848	3.49072127494824
1	0.01	1.50893924457326	0.000103901129910859	0.411406916929619	0.105997295220217	0.203652218297994	0.619161615561244	331	817	834	2308	0	MON hCRD	MC	3.98337972952287	1.40294194935304	1.61493653979348
1	0.001	1.5373851064997	0.00025700134614255	0.430082990426432	0.117663962141665	0.199461624628768	0.660704356224096	223	817	537	2308	0	MON hCRD	MC	3.59006460187979	1.41972114435803	1.65504906864137
1	1e-04	1.59613938726893	0.000307548685448497	0.467587830595639	0.12956672664441	0.213637046372596	0.721538614818682	172	817	405	2308	0	MON hCRD	MC	3.51208612493574	1.46657266062452	1.72570611391334
1	1e-05	1.72491842777987	9.56011796646507e-05	0.545179761121644	0.139736184200183	0.271296840089285	0.819062682154004	146	817	326	2308	0	MON hCRD	MC	4.01953674874181	1.58518224357969	1.86465461198005
1	5e-08	1.75960916444683	0.000371110966645225	0.565091718734624	0.158741714808424	0.253957957710112	0.876225479759136	106	817	234	2308	0	MON hCRD	MC	3.43049621168966	1.60086744963841	1.91835087925525
1	1e-09	1.93891923556855	0.000110835646077038	0.662130722772365	0.171289830876915	0.326402654253613	0.997858791291118	91	817	194	2308	0	MON hCRD	MC	3.95532054281272	1.76762940469163	2.11020906644546
2	0.01	1.46017783292286	0.000626891767881116	0.378558231674635	0.110699103908046	0.161587988014866	0.595528475334405	281	654	834	2308	1	NEU hCRD	MC	3.20280743312368	1.34947872901481	1.57087693683091
2	0.001	1.53383910841475	0.000419282821337181	0.427773813751264	0.12126347326758	0.190097406146807	0.665450221355721	191	654	537	2308	1	NEU hCRD	MC	3.37749293094559	1.41257563514717	1.65510258168233
2	1e-04	1.74408010421899	2.54303534147664e-05	0.556227255750204	0.132090807091869	0.297329273850141	0.815125237650267	156	654	405	2308	1	NEU hCRD	MC	4.59464760423576	1.61198929712712	1.87617091131086
2	1e-05	1.76907764810193	6.02292425030922e-05	0.570458307997234	0.142191172062072	0.291763610755574	0.849153005238895	129	654	326	2308	1	NEU hCRD	MC	4.22019259887152	1.62688647603986	1.911268820164
2	5e-08	1.89829852394986	6.33903650414947e-05	0.640957971249844	0.160246656820491	0.326874523881682	0.955041418618006	97	654	234	2308	1	NEU hCRD	MC	4.19797674728071	1.73805186712937	2.05854518077035
2	1e-09	2.16080524876683	7.52836676757808e-06	0.770480952578303	0.172052421133886	0.433258207155886	1.10770369800072	85	654	194	2308	1	NEU hCRD	MC	5.12329923107187	1.98875282763294	2.33285766990072
3	0.01	0.818396470066009	0.289088140160243	-0.200408377567599	0.189042372986009	-0.570931428620177	0.17011467348498	64	182	834	2308	2	TCL hCRD	MC	0.53896972489321	0.62935409708	1.00743884305202
3	0.001	1.07919059815903	0.707931615390297	0.0762113140119198	0.203427937552067	-0.322507443590132	0.474930071613972	46	182	537	2308	2	TCL hCRD	MC	0.150008692159138	0.875762660606963	1.2826185357111
3	1e-04	1.10151246565729	0.66277379068132	0.0966842041796878	0.221708649326754	-0.337864748500749	0.531233156860125	36	182	405	2308	2	TCL hCRD	MC	0.178634674041982	0.879803816330536	1.32322111498404
3	1e-05	1.01970087371165	0.936341912716442	0.019509323219732	0.244268323454383	-0.459256590750858	0.498275237190322	27	182	326	2308	2	TCL hCRD	MC	0.0285655362069357	0.775432550257267	1.26396919716603
3	5e-08	0.751320024465472	0.350714051227876	-0.2859235868736	0.306388776266504	-0.886445588355949	0.314598414608748	16	182	234	2308	2	TCL hCRD	MC	0.455046833923219	0.444931248198968	1.05770880073198
3	1e-09	0.608876501207265	0.167015202789187	-0.496139821315846	0.359038121520841	-1.1998545394967	0.207574896865003	12	182	194	2308	2	TCL hCRD	MC	0.777243994798859	0.249838379686424	0.967914622728106
1	0.01	1.15480289529724	0.199003347347484	0.143929675988505	0.11206018153009	-0.0757082798104715	0.363567631787482	269	772	772	2215	0	MON hCRD	NT	0.701139618453032	1.04274271376715	1.26686307682733
1	0.001	1.10779142835689	0.414662456408744	0.102368329050273	0.125495026047958	-0.143601922003724	0.34833858010427	182	772	522	2215	0	MON hCRD	NT	0.38230528393335	0.982296402308932	1.23328645440485
1	1e-04	1.271816058992	0.0814514478924497	0.240445846750535	0.13800280292437	-0.0300396469812301	0.510931340482299	138	772	373	2215	0	MON hCRD	NT	1.08910119120676	1.13381325606763	1.40981886191637
1	1e-05	1.09352600760174	0.556789558811555	0.0894073446668899	0.152152475458664	-0.208811507232091	0.387626196565871	103	772	293	2215	0	MON hCRD	NT	0.254308917422356	0.941373532143076	1.2456784830604
1	5e-08	1.24332485722822	0.219540991344066	0.217789127721655	0.177388885122671	-0.129893087118781	0.56547134256209	74	772	192	2215	0	MON hCRD	NT	0.658484379055296	1.06593597210555	1.42071374235089
1	1e-09	1.40110629294028	0.0843864996454599	0.337262133813326	0.195425599627709	-0.0457720414569832	0.720296309083635	59	772	148	2215	0	MON hCRD	NT	1.07372702728968	1.20568069331257	1.59653189256799
2	0.01	1.5220830167996	0.000331267165740952	0.420079802498379	0.117029000455394	0.190702961605806	0.649456643390951	250	597	772	2215	1	NEU hCRD	NT	3.4798216080184	1.40505401634421	1.63911201725499
2	0.001	1.74401231975695	1.31833472262395e-05	0.556188389542656	0.127652821874741	0.305988858668163	0.806387920417149	185	597	522	2215	1	NEU hCRD	NT	4.87997430921649	1.61635949788221	1.87166514163169
2	1e-04	2.09650907243855	9.95816623080897e-08	0.740273615040518	0.138953658142259	0.46792444508169	1.01262278499935	148	597	373	2215	1	NEU hCRD	NT	7.00182062835977	1.95755541429629	2.23546273058081
2	1e-05	2.33112887340655	1.37355280184193e-08	0.84635264527206	0.149093588545845	0.554129211722203	1.13857607882192	123	597	293	2215	1	NEU hCRD	NT	7.86215464086096	2.1820352848607	2.48022246195239
2	5e-08	2.68169521449561	1.31523089247274e-08	0.986449137274181	0.173546136885659	0.64629870897829	1.32659956557007	89	597	192	2215	1	NEU hCRD	NT	7.88099799886662	2.50814907760995	2.85524135138127
2	1e-09	3.3790393773256	2.73012202569959e-10	1.21759146120838	0.192858997145944	0.839587826802326	1.59559509561443	77	597	148	2215	1	NEU hCRD	NT	9.56381794127293	3.18618038017966	3.57189837447154
3	0.01	1.21047731781903	0.320561931570963	0.191014759359231	0.192302457168919	-0.185898056691849	0.567927575410311	69	169	772	2215	2	TCL hCRD	NT	0.494088053692142	1.01817486065011	1.40277977498795
3	0.001	1.18233955834365	0.428339969657448	0.167495152130924	0.211474295606186	-0.246994467257201	0.581984771519048	44	169	522	2215	2	TCL hCRD	NT	0.368211398422116	0.970865262737464	1.39381385394984
3	1e-04	1.06223842569208	0.798800674218494	0.060378403923368	0.23687135176664	-0.403889445539247	0.524646253385983	29	169	373	2215	2	TCL hCRD	NT	0.097561577239933	0.82536707392544	1.29910977745872
3	1e-05	0.936090704052509	0.805137878552124	-0.0660429011606264	0.267701770444123	-0.590738371231107	0.458652568909854	20	169	293	2215	2	TCL hCRD	NT	0.0941297410397087	0.668388933608386	1.20379247449663
3	5e-08	0.454084230533053	0.0517570559610083	-0.789472568340828	0.405867414525563	-1.58497270081093	0.00602756412927496	8	169	192	2215	2	TCL hCRD	NT	1.28603043512629	0.1	0.859951645058616
3	1e-09	0.507152679890471	0.11974121437064	-0.67894317695745	0.436377862074232	-1.53424378662294	0.176357432708044	6	169	148	2215	2	TCL hCRD	NT	0.921756341715692	0.1	0.943530541964703
1	0.01	0.852244565486435	0.160094527433432	-0.159881744650416	0.113814787015059	-0.382958727199931	0.0631952378990992	242	723	773	2124	0	MON hCRD	PC	0.795623513465358	0.738429778471376	0.966059352501494
1	0.001	1.01522709966556	0.904852237057226	0.0151123309797679	0.126426959132722	-0.232684508920367	0.262909170879902	163	723	514	2124	0	MON hCRD	PC	0.0434223355683955	0.888800140532838	1.14165405879828
1	1e-04	1.06216192130098	0.665378393796954	0.0603063794659867	0.139436867082812	-0.212989880016326	0.333602638948299	122	723	382	2124	0	MON hCRD	PC	0.176931305672045	0.922725054218168	1.20159878838379
1	1e-05	1.01304863050455	0.935594329408761	0.0129642305353555	0.160431723471071	-0.301481947467943	0.327410408538654	87	723	277	2124	0	MON hCRD	PC	0.0289124190924136	0.852616907033479	1.17348035397562
1	5e-08	0.96935980952548	0.870349769305287	-0.0311194155540197	0.190666078544356	-0.404824929500957	0.342586098392917	60	723	192	2124	0	MON hCRD	PC	0.0603061814591174	0.778693730981124	1.16002588806984
1	1e-09	1.03108022329385	0.882421631138028	0.0306070131559509	0.206943868772835	-0.375002969638805	0.436216995950707	51	723	159	2124	0	MON hCRD	PC	0.0543238544110899	0.824136354521015	1.23802409206669
2	0.01	0.984328411445219	0.896761864479072	-0.0157956861437973	0.121736595853152	-0.254399414015975	0.222808041728381	200	538	773	2124	1	NEU hCRD	PC	0.0473228687432078	0.862591815592067	1.10606500729837
